mprid,pending_date,listing_date,photo_count,type,bedrooms,year_built,sqft,price
2469150113,2016-03-22,2015-05-03,28,single_family,4,2004,3619,1385000
2483401754,2016-05-11,2016-05-01,11,single_family,3,1961,1265,705999
2513334252,2016-04-20,2016-01-30,18,mobile,2,1978,1880,164500
2518694374,2016-07-01,2016-02-10,5,condo,1,2007,740,186123
2618344544,2016-03-26,2016-03-11,30,single_family,3,1975,1648,589000
2678516782,2016-05-19,2016-05-10,26,single_family,4,1909,,549900
2695570950,2016-06-24,2016-06-07,30,single_family,3,1963,1142,269900
2700556240,2016-08-04,2016-06-04,36,multi_family,,1900,2050,1895000
2714500181,2016-04-11,2016-03-19,1,mobile,3,1972,1440,119000
2728551309,,2016-06-16,26,single_family,3,1979,2265,469000
2800234410,,2016-06-21,17,single_family,3,1984,1870,889000
2853745158,2016-04-05,2016-02-12,18,single_family,2,1908,1398,671000
2869223639,2016-04-22,2016-03-16,15,single_family,2,1951,918,619000
2891567062,2016-04-12,2016-04-01,29,single_family,4,1962,2075,749000
2994067510,2016-07-13,2016-07-01,30,single_family,5,2002,3296,1158880
1058380819,2016-05-04,2016-04-22,30,condo,2,1969,877,235000
1066182116,2016-05-11,2016-04-27,16,condo,2,1988,1079,538800
1078479877,2016-07-21,2016-06-09,14,condo,3,2008,2158,759000
1112863627,,2016-07-29,21,condo,2,1985,1162,488000
1243178654,,2016-05-12,25,single_family,4,1990,2428,449950
1247944445,2016-07-22,2016-06-22,18,single_family,2,1957,741,279900
1261223379,2016-03-11,2015-10-21,2,single_family,4,2015,1824,464000
1367320894,2016-05-12,2016-05-06,16,single_family,3,1994,1838,774950
1367420858,2016-06-23,2016-05-12,3,condo,3,2017,1824,1198800
1477827070,2016-04-26,2016-04-18,9,single_family,4,2010,4305,4495000
1489664983,2016-03-17,2016-03-02,6,single_family,3,1967,1273,595000
1526755968,2016-06-17,2016-06-07,22,single_family,4,1978,2133,729950
1539080384,,2016-06-19,13,multi_family,,1900,3276,3500000
1566561678,2016-05-03,2015-07-24,20,condo,2,1985,1234,639000
1611751359,2016-07-07,2016-07-01,1,single_family,4,1988,1728,1250000
1614385869,,2016-07-22,7,condo,3,1984,1154,469000
1645715154,2016-04-28,2016-02-03,6,single_family,4,1963,2125,1075000
1648490901,,2016-03-01,30,single_family,5,2006,6336,3875000
1694163692,2016-06-22,2016-06-20,30,condo,2,1990,1577,609000
1724114015,2016-06-14,2016-06-02,13,multi_family,,1915,2710,1795000
1734852140,2016-03-10,2016-02-25,20,single_family,3,1960,1064,599000
1742162226,2016-06-28,2016-05-18,29,single_family,5,1978,3649,1799000
1822094524,,2016-07-09,30,single_family,4,1955,2751,675000
1975269256,2016-07-28,2016-06-15,36,single_family,4,1989,2000,1199000
1987756160,2016-05-04,2016-03-29,19,condo,1,1974,739,239900
2003187255,2016-03-23,2016-03-11,30,single_family,3,2005,2035,995000
2005516790,2016-05-20,2016-05-05,24,single_family,5,2015,2681,1312000
2067072148,2016-05-03,2016-04-08,21,single_family,5,1932,3306,1695000
2069781648,,2016-06-29,17,single_family,4,1977,3092,799000
2109906977,2016-04-11,2016-01-15,13,land,,,,199000
2117418008,2016-06-23,2016-06-15,30,single_family,4,1956,2252,1195000
2126335971,2016-06-17,2016-05-20,15,single_family,4,1973,1936,759000
2126684387,2016-05-18,2016-05-06,28,single_family,4,2012,3063,559500
2166933960,2016-04-20,2016-04-06,26,single_family,2,1936,1313,699000
2197304816,,2016-07-06,29,single_family,3,1994,2026,989000
2282454040,2016-08-03,2016-07-21,16,single_family,4,2004,2126,499950
2307952505,,2015-09-15,1,single_family,6,1953,7387,7900000
2511887119,2016-02-18,2016-02-09,4,single_family,4,1994,1680,335000
2530264640,2016-07-21,2016-07-08,18,single_family,3,1938,1230,575000
2535932273,2016-07-15,2016-07-07,24,single_family,3,1954,1770,899988
2561149608,,2016-07-27,14,condo,2,1962,720,229900
2762999561,,2016-07-04,30,single_family,4,2000,4748,3499994
2826837709,,2016-06-06,10,single_family,4,2014,3008,624900
2843232248,2016-06-29,2016-06-06,30,multi_family,6,1910,2218,799000
2868934407,2016-04-16,2016-02-25,20,single_family,4,1986,3736,1299000
2896517471,2016-08-01,2016-07-12,30,single_family,3,1963,1217,300000
2933305130,,2016-06-17,24,condo,3,1908,,1225000
1007604184,,2016-08-04,1,single_family,2,1952,1010,775000
1137549272,2016-06-30,2016-06-13,15,single_family,4,1948,1945,1425000
1138440534,,2016-07-13,21,condo,3,1965,1390,465000
1142520895,2016-05-16,2016-05-12,1,mobile,2,1972,940,69500
1167171536,2016-04-23,2016-02-19,20,condo,2,2015,,1149000
1179692834,2016-06-30,2016-06-20,29,single_family,5,1970,1838,324900
1188052876,2016-07-24,2016-07-08,21,condo,2,1988,887,375000
1317536805,2016-07-08,2016-04-06,36,single_family,4,1957,2460,2958000
1381226929,,2016-08-03,35,single_family,4,1941,2560,1499000
1419498530,,2016-04-22,14,condo,2,2007,928,1125000
1434163641,,2016-04-09,30,single_family,3,1997,1508,498000
1447764827,2016-07-23,2016-05-18,23,single_family,3,1972,2033,1788000
1461627237,2016-04-01,2016-02-17,22,single_family,3,1942,1130,848000
1473285302,2016-05-11,2016-05-02,8,single_family,4,1986,1570,397000
1513634074,,2016-07-01,13,condo,1,2006,1559,2350000
1524405522,,2016-07-06,0,single_family,3,2011,1401,975000
1526136968,2016-05-12,2016-04-15,28,single_family,6,1955,2063,599950
1673644679,2016-05-31,2016-05-26,4,single_family,3,1942,,523000
1824419931,,2016-03-31,36,single_family,5,1975,5950,5980000
1893998072,2016-04-23,2016-03-14,14,multi_family,2,1900,1179,399950
1932264389,2016-04-13,2016-04-08,24,condo,3,2000,3800,3300000
1941771635,2016-05-13,2016-05-13,9,single_family,4,2015,2304,559900
1960467308,2016-04-11,2016-03-18,17,condo,3,2008,1218,1299000
2002476604,,2016-05-25,5,single_family,4,1978,1750,849000
2010514156,2016-05-10,2016-04-02,36,single_family,2,1940,,1399000
2018419059,2016-07-16,2016-05-26,29,single_family,4,2002,3305,649900
2055457005,,2016-05-31,30,single_family,5,1974,2721,1349500
2085628446,,2016-08-04,10,single_family,5,2007,4434,1095000
2098464165,2016-05-11,2016-04-28,30,single_family,3,1928,2248,1095000
2143571760,,2016-03-14,22,single_family,3,1968,2218,2995000
2207203923,2016-04-27,2016-03-30,27,single_family,4,1992,1860,998000
2265313081,2016-07-14,2016-07-13,1,condo,2,2010,1431,292500
2273463166,2016-07-28,2016-07-09,29,single_family,4,1972,1970,1099000
2276060012,2016-03-24,2016-03-15,29,single_family,3,1956,1167,428000
2278113185,2016-06-28,2016-06-20,36,single_family,5,1941,2767,2495000
2370187667,2016-06-22,2016-06-01,14,condo,2,1983,1255,499900
2397067938,2016-05-10,2016-04-25,33,condo,2,1984,1125,529900
2432281866,,2016-06-16,1,multi_family,8,1972,4032,1400000
2447046641,2016-05-19,2016-05-05,30,single_family,4,1919,2455,1095000
2470444303,2016-05-06,2016-04-28,24,single_family,3,1950,1068,400000
2519296803,,2016-07-15,9,condo,2,1984,1070,258000
2564466886,2016-06-25,2016-04-12,27,land,,,,200000
2614345716,2016-07-17,2016-07-11,26,condo,3,1990,1382,425000
2640850574,2016-07-25,2016-01-19,15,single_family,4,2003,2286,495000
2675566505,2016-03-30,2016-03-10,14,condo,2,2005,1804,549900
2845729309,2016-05-11,2016-04-23,7,condo,1,1971,660,380000
2959961500,2016-03-12,2016-02-24,22,land,,1948,,589000
1022545504,2016-03-05,2016-02-17,28,single_family,4,1987,2484,1265000
1023597510,2016-03-24,2016-03-17,20,single_family,3,1970,1378,759000
1113592896,2016-07-24,2016-06-23,36,single_family,2,1946,1010,948000
1121696022,,2016-06-30,23,condo,2,2002,1274,389000
1124743239,2016-03-12,2016-03-06,6,single_family,2,1949,924,299950
1153086049,2016-07-29,2016-07-13,17,condo,2,1965,856,335000
1194776431,2016-05-06,2016-04-22,19,single_family,3,1941,1294,425000
1195766164,,2016-04-07,29,single_family,4,1994,2743,1155000
1260170885,2016-06-17,2016-05-19,28,single_family,4,1998,2051,929000
1316347901,2016-05-21,2016-05-12,25,single_family,4,2000,2190,1068888
1324942147,2016-06-27,2016-06-13,27,single_family,5,2013,3340,1339000
1337924026,2016-06-17,2016-06-09,10,single_family,3,1943,,299000
1376838230,2016-04-11,2016-03-22,10,single_family,4,1999,1895,888000
1412951741,2016-05-16,2016-03-17,30,single_family,3,1997,1965,799000
1521553319,,2016-05-18,36,single_family,5,1914,1897,899999
1564883460,2016-04-11,2016-02-26,21,condo,3,1973,1239,869000
1591286946,,2016-08-05,8,single_family,3,1963,1301,429900
1663395658,2016-05-29,2016-05-12,28,single_family,3,1953,1500,850000
1689614098,2016-07-08,2016-06-11,10,single_family,4,1996,1579,400000
1715588460,,2016-08-01,15,single_family,5,1995,2675,624950
1733064659,2016-07-28,2016-07-22,36,single_family,5,2016,3300,3650000
1819771135,,2016-04-30,13,condo,2,1989,1420,1090000
1883824992,2016-05-16,2016-02-26,23,single_family,3,1965,1980,1550000
1919364045,2016-04-12,2016-03-30,13,single_family,2,1895,618,550000
1926951776,2016-03-28,2016-03-04,9,single_family,2,1930,1104,329000
1958779030,,2016-07-21,15,single_family,4,2003,2603,480000
1996817225,,2016-06-01,1,single_family,2,1934,1000,1150000
2045706962,2016-07-01,2016-06-16,30,single_family,5,1953,3212,1179000
2077348896,2016-07-25,2016-07-25,1,single_family,4,1971,1261,585000
2140269703,2016-08-04,2016-05-23,31,single_family,3,1887,2568,2600000
2265487857,2016-07-25,2016-07-08,30,condo,2,1972,1148,539000
2383096420,2016-08-04,2016-07-26,13,single_family,3,1951,1500,1288800
2384661192,,2016-08-01,15,single_family,3,1997,1240,375000
2386591653,2016-06-01,2016-05-17,28,single_family,4,2003,3071,895000
2410718707,2016-04-11,2016-01-22,1,single_family,3,1956,2240,895000
2440910020,2016-06-27,2016-06-17,27,single_family,5,1986,2883,899000
2457281016,,2016-05-26,8,condo,2,2016,1040,1349000
2478534100,2016-03-19,2016-02-29,25,single_family,4,1990,1813,369950
2496899057,2016-03-08,2015-10-22,22,condo,4,1973,1344,429000
2538457033,2016-04-29,2016-04-20,25,single_family,4,1952,1763,1988000
2550159242,2016-03-04,2016-02-27,9,single_family,3,1992,,329000
2561462070,2016-05-25,2016-05-19,21,condo,2,1986,1225,530000
2615076850,2016-07-21,2016-07-13,17,single_family,5,1999,2575,1128000
2679300254,2016-04-07,2016-03-26,30,single_family,5,1966,1572,569900
2918461701,,2016-05-23,23,single_family,4,1984,4473,1795000
2923051248,,2015-11-16,15,single_family,3,1933,1560,1149000
2930163604,2016-07-19,2016-06-25,15,single_family,3,1952,1000,788000
2987659387,2016-05-06,2016-03-24,30,single_family,5,2015,3420,1699500
2989888253,2016-04-02,2016-03-04,30,single_family,4,1996,2330,599000
1090674342,2016-04-11,2016-03-04,0,single_family,3,1956,1560,1349000
1102346286,2016-05-28,2016-04-08,13,single_family,2,1942,,788000
1121765174,,2016-08-03,24,condo,2,1984,990,649993
1181463624,,2016-05-03,36,single_family,5,1990,3318,1599000
1370463889,2016-05-18,2016-04-14,28,single_family,3,1987,1660,1350000
1372773155,2016-05-04,2016-04-20,33,single_family,3,1952,1140,715000
1418183494,,2016-07-28,21,single_family,3,1954,1176,530000
1571191493,2016-05-26,2016-05-13,12,single_family,3,1952,1540,549000
1583382561,2016-07-31,2016-07-22,25,single_family,3,1963,1372,711000
1583592492,,2016-05-13,27,single_family,5,1989,3092,1200000
1592372089,2016-05-16,2016-04-15,36,multi_family,,1917,2652,1850000
1636337157,2016-04-11,2016-01-10,3,single_family,4,2016,1973,765631
1638709157,2016-06-06,2016-06-02,23,single_family,3,1969,1451,829000
1695660993,2016-06-09,2016-06-02,30,single_family,5,2005,3067,1488000
1802790766,2016-07-22,2016-05-25,23,single_family,3,1990,1417,375000
1890849485,,2016-03-31,1,single_family,4,1955,1154,660000
1963028357,2016-07-20,2016-05-20,11,single_family,3,1953,1320,659900
2157307393,,2016-07-18,3,land,,,,299000
2246815908,2016-06-30,2016-06-15,32,condo,2,1907,1438,1299000
2444515706,2016-05-05,2016-04-21,30,single_family,2,1923,967,529000
2445583639,2016-04-07,2016-03-30,18,single_family,5,2002,2179,430000
2457964765,2016-07-28,2016-07-07,36,condo,1,2014,,849000
2465319090,2016-07-19,2016-06-22,30,single_family,3,1961,1551,1295000
2535646741,2016-06-24,2016-05-04,8,single_family,5,1975,2940,9750000
2597592887,2016-08-03,2016-05-20,12,single_family,2,1949,1080,779000
2608701225,,2016-08-05,18,single_family,5,1977,2628,1249999
2746342082,2016-05-23,2016-05-12,36,single_family,3,1962,1840,1895000
2825620407,2016-06-22,2016-06-01,16,condo,2,2001,1033,550000
2916113946,2016-06-06,2016-05-04,25,single_family,4,1984,2700,1529000
2926443980,,2016-05-24,36,single_family,4,2006,6680,12900000
1026037986,2016-04-18,2016-04-16,25,single_family,4,2001,2530,449950
1165236675,2016-04-08,2016-03-10,22,single_family,3,1936,1807,1295000
1178663909,,2016-01-20,0,land,,,,275000
1254304662,2016-07-27,2016-07-13,17,single_family,4,1962,1386,560000
1354060179,2016-08-04,2016-07-20,9,single_family,4,2000,2168,399900
1371549279,2016-05-06,2016-01-22,28,single_family,3,1987,1668,614500
1405548472,2016-03-22,2016-03-21,13,single_family,4,2016,2016,434000
1419026151,2016-04-11,2015-03-19,0,condo,3,1972,1122,310000
1500779344,,2016-04-02,30,single_family,4,1975,2294,1395000
1627529038,2016-03-21,2016-03-01,1,single_family,3,1972,1176,325000
1638880507,2016-05-07,2016-05-06,5,condo,2,1964,1150,1280000
1665341221,2016-04-22,2016-03-30,15,single_family,4,2004,2443,429999
1671017690,2016-05-23,2016-05-11,36,single_family,5,1996,3274,1548888
1709568161,2016-03-29,2016-03-15,15,condo,2,1971,951,650000
1727818385,2016-04-11,2016-03-06,25,single_family,3,1980,2190,1488000
1730142110,,2016-08-05,0,single_family,3,1982,1389,575000
1870663297,2016-05-25,2016-05-13,36,multi_family,,1960,4228,1795000
1997379546,2016-03-25,2016-03-11,17,single_family,4,2003,2027,929000
2028911395,2016-04-12,2016-04-07,1,land,,,,450000
2097079914,2016-04-15,2016-04-06,13,single_family,4,1998,,387000
2142309058,2016-03-25,2016-03-08,16,condo,1,1970,763,358800
2142355647,2016-05-07,2016-03-03,6,land,,,,300000
2145527901,,2016-04-13,25,single_family,2,1900,528,380000
2189368057,2016-03-24,2016-03-09,29,single_family,3,1957,1262,649000
2410552799,2016-07-08,2016-06-15,26,condo,3,1992,1972,479000
2507042883,2016-07-11,2016-06-02,11,single_family,4,1984,2536,1175000
2562655041,2016-07-10,2016-06-22,17,single_family,3,1964,1246,649000
2668814339,,2016-05-26,8,single_family,5,1997,2589,1075000
2670797658,2016-05-11,2016-04-15,3,condo,2,1968,1100,300888
2752369657,2016-03-25,2016-02-05,8,multi_family,4,1952,1760,675000
2795116842,2016-05-02,2016-03-30,22,single_family,3,1955,1940,599950
2841200292,2016-04-12,2016-03-29,21,multi_family,3,1945,1848,749000
2853048599,2016-05-11,2016-04-21,27,single_family,3,1993,1103,324900
2995666645,2016-06-30,2016-06-01,23,single_family,2,2005,1350,625000
1071586597,2016-06-30,2016-06-13,28,single_family,2,1925,1614,699000
1103099796,2016-04-23,2016-04-14,30,single_family,5,2012,3748,1385900
1389294165,,2016-05-04,7,single_family,3,1989,928,330000
1396049786,2016-06-13,2016-06-03,2,single_family,3,1945,1189,295000
1399060104,2016-04-12,2016-03-08,8,single_family,1,1930,600,459000
1406161116,2016-06-16,2016-06-06,26,single_family,3,1952,1291,799000
1423180279,2016-04-05,2015-07-21,8,single_family,3,1951,1074,358000
1517184582,,2016-07-23,16,single_family,2,1998,1584,444900
1521048746,2016-03-17,2016-02-24,26,multi_family,,1957,3250,1695000
1539051467,2016-04-28,2016-04-25,8,single_family,3,1956,1998,850000
1665608870,2016-05-11,2016-04-29,30,single_family,4,1999,3045,939000
1676278302,2016-06-09,2016-05-31,25,single_family,2,1926,1378,835000
1715608390,,2016-01-12,12,land,,,,2100000
1822804839,2016-08-03,2016-07-20,14,single_family,3,1922,1625,765000
2071903451,2016-03-18,2016-03-07,20,single_family,3,2011,1563,895000
2137839745,,2016-07-08,25,single_family,3,1921,1162,359000
2186199566,,2016-06-08,30,single_family,3,1995,2896,1399000
2195189768,,2016-06-08,13,single_family,3,1950,1749,599888
2238269595,2016-07-05,2016-06-24,36,single_family,5,1907,3790,3995000
2322266632,,2016-05-10,15,single_family,2,1914,1300,699950
2418136736,2016-05-02,2016-04-18,36,single_family,4,1907,,2450000
2521005778,,2016-05-26,1,single_family,3,1923,,339000
2574173030,2016-05-27,2016-05-05,29,condo,3,1983,1554,485000
2591172659,2016-07-25,2016-05-05,2,multi_family,2,1946,904,428888
2607916256,2016-04-21,2016-03-02,32,single_family,3,1948,2320,1699000
2620773006,2016-07-05,2016-06-09,12,single_family,2,1942,1075,699000
2644527307,,2016-07-29,1,single_family,4,2005,2447,465000
2659944708,2016-05-27,2016-05-24,21,single_family,3,1952,1021,280000
2671377129,2016-01-09,2016-01-07,21,single_family,3,1992,1835,590000
2678767158,2016-06-17,2016-06-08,28,single_family,4,1967,2009,884900
2768848570,2016-07-25,2016-06-18,36,condo,2,2008,1238,1595000
2784143871,2016-08-04,2016-07-20,18,single_family,3,1959,1216,459000
2809214740,2015-12-08,2015-11-15,27,single_family,4,1952,1758,545000
2834657964,2016-05-17,2015-10-22,10,single_family,4,1956,2250,1999000
2947654599,,2016-07-09,18,condo,3,1979,1480,660000
1001819403,2016-06-14,2016-05-25,16,condo,3,1986,2125,859000
1122159630,2016-06-03,2016-05-20,30,single_family,2,1951,1050,449000
1178862497,2016-07-26,2016-05-26,29,condo,3,2009,1832,550000
1211287016,2016-07-27,2016-05-03,11,condo,1,1986,732,290000
1239089550,,2016-06-13,12,single_family,2,1906,1330,1495000
1247141439,2016-04-11,2016-01-22,0,single_family,6,1968,5120,4950000
1271776122,,2016-08-02,15,single_family,2,1947,800,1149000
1333709887,,2016-07-12,25,multi_family,6,1943,2508,699000
1390193498,,2016-05-18,6,condo,3,2016,1694,837924
1424790938,,2016-05-23,23,single_family,3,1955,1058,325000
1428260490,2016-06-03,2016-05-20,28,condo,2,2009,1229,725000
1454289331,,2016-07-01,30,single_family,4,2002,3030,619444
1534367728,,2016-08-03,8,single_family,3,1930,1700,1599000
1557448031,,2016-07-18,2,single_family,4,1980,1901,419000
1594528196,2016-06-28,2016-06-16,23,single_family,3,1952,1692,639000
1600912931,,2016-04-18,20,single_family,4,1966,2323,1122000
1638066189,,2016-07-06,27,single_family,2,1921,1378,395900
1638376576,2016-05-04,2016-03-18,28,condo,3,1971,1212,499950
1657370834,,2016-08-05,9,condo,2,1969,1529,639000
1881096355,2016-06-10,2016-06-02,21,single_family,2,1941,,749000
1940901497,2016-06-18,2016-06-09,30,single_family,5,1992,3495,1349000
1949191351,2016-06-27,2016-05-25,36,single_family,2,1937,1358,2995000
1977548440,2015-09-04,2015-08-15,16,single_family,5,1978,2107,480000
1983957296,,2016-06-15,5,land,,,,295000
2001332335,2016-06-08,2016-06-04,26,single_family,3,1986,1495,429950
2037142613,2016-03-23,2016-03-11,28,single_family,3,2002,1511,505000
2096537708,2016-03-20,2016-03-02,30,single_family,5,1999,4505,1695000
2209623060,2016-05-07,2016-02-19,13,single_family,4,1991,2818,435000
2263039555,2016-07-30,2016-07-14,21,single_family,2,1943,800,799000
2382657391,,2016-07-21,30,single_family,4,1992,1741,659950
2460954420,2016-06-28,2016-06-09,36,single_family,3,1956,1620,798000
2514154593,2016-04-13,2016-04-13,17,single_family,2,2002,1235,375000
2554623787,2016-02-11,2016-01-20,14,single_family,4,2003,2970,668000
2742700994,,2016-04-20,12,single_family,4,1993,2448,997500
2752682306,2016-04-25,2016-04-12,18,single_family,2,1949,1034,480000
2771013511,2016-07-25,2016-05-12,30,single_family,5,2009,4675,2398000
2829728343,2016-03-16,2016-03-12,11,single_family,3,1969,1690,339000
2854874630,,2015-10-03,12,land,,1918,,339000
2864664076,2016-05-22,2016-05-13,14,condo,2,1991,857,335000
1077848162,2016-05-13,2016-04-27,30,single_family,4,1965,2440,1099000
1123899788,2016-04-01,2016-02-23,21,single_family,3,1954,1130,699000
1135383629,2016-07-05,2016-06-28,9,condo,2,1972,960,189999
1146732407,2016-05-06,2016-04-15,23,single_family,4,2000,2116,699000
1191527018,,2016-07-13,23,single_family,4,2008,3300,1189000
1234774924,,2016-07-08,21,condo,1,1995,886,699000
1259843653,2016-05-13,2016-05-04,27,single_family,4,1982,1963,565000
1273525603,2016-05-11,2016-04-30,29,condo,3,1979,1550,799000
1290398577,,2016-02-10,16,condo,2,1973,,271000
1319846957,2015-11-18,2015-10-08,6,multi_family,4,1906,,459000
1325070425,,2016-07-28,25,single_family,3,1944,2017,1195000
1346393239,,2016-07-19,36,condo,3,1999,1520,785000
1374857724,2016-04-28,2016-04-15,27,single_family,2,1946,1437,799000
1444335106,,2016-04-12,22,single_family,5,1995,2976,1250000
1473657961,,2016-07-13,28,single_family,3,1995,1414,474950
1473979170,2016-04-11,2016-03-24,24,condo,1,1982,760,358000
1594187728,2016-07-20,2016-07-15,30,condo,3,1980,1400,725000
1609356219,2016-08-03,2016-06-15,1,single_family,3,2008,1850,659000
1619754977,2016-04-25,2016-04-04,11,single_family,4,1964,1842,899900
1636624955,2016-06-02,2016-05-20,36,single_family,4,1935,4336,2695000
1686788184,,2016-05-05,19,condo,2,1969,1081,325000
1768393598,,2016-05-25,23,condo,3,1971,1150,559500
1883804112,2016-04-11,2016-03-29,18,single_family,2,1950,841,469888
1989049095,2016-05-18,2016-03-30,30,single_family,5,1974,3039,1595000
2054748952,2016-04-02,2016-03-16,13,single_family,3,1961,1629,950000
2075681039,2016-07-23,2016-07-15,29,single_family,6,1959,2283,1225000
2094640294,2016-03-28,2016-03-22,30,single_family,3,1997,1593,679950
2099714423,2016-07-12,2016-07-01,15,single_family,3,1953,1028,399000
2120796672,,2016-07-19,20,multi_family,6,1910,3500,1800000
2191649503,2016-07-08,2016-07-05,15,single_family,3,1954,1172,389000
2276504054,2016-07-13,2016-06-15,19,single_family,3,1961,1103,488000
2323527743,2016-05-22,2016-04-22,36,single_family,3,1971,2269,1198000
2347994653,2016-04-21,2016-03-02,25,single_family,4,1977,2649,1339000
2365905051,2016-05-18,2016-05-13,21,single_family,3,1968,1736,529000
2372411029,2016-07-26,2016-05-18,28,condo,2,2007,2116,1799000
2595429138,2016-06-24,2016-06-02,16,single_family,3,1971,960,369000
2603982513,2016-04-01,2016-03-21,13,condo,1,1926,820,675000
2705600930,,2016-07-15,17,single_family,4,1962,1887,1050000
2705859896,2016-08-05,2016-07-23,36,single_family,3,1947,1638,899000
2727355528,,2016-05-23,23,condo,2,1963,972,995000
2799420950,2016-08-01,2016-06-05,34,condo,3,1909,1470,1198000
2838183707,2016-03-24,2016-03-16,20,single_family,3,1953,2067,1379000
2839464598,,2016-03-19,26,single_family,3,1965,2140,2225000
2853288520,,2016-06-13,29,condo,5,1990,3111,3995000
2878469108,2016-07-11,2016-07-01,30,condo,2,1990,920,365000
2967053341,2016-06-08,2016-06-03,24,single_family,3,1998,1636,325000
1039615567,2016-04-20,2016-04-08,19,single_family,3,1952,1508,500000
1088681179,2016-04-10,2015-11-16,13,single_family,4,1964,1579,465000
1162191476,2016-04-20,2016-04-08,28,single_family,3,1922,1653,749000
1239810350,,2016-08-03,24,single_family,3,2004,2561,825000
1292721294,,2016-06-02,22,single_family,4,2000,1870,1099000
1342563040,2016-04-18,2016-04-12,25,single_family,4,2007,3733,1595000
1531698704,2016-06-10,2016-04-30,1,single_family,4,1978,1664,399000
1597429865,2016-05-21,2016-05-13,15,condo,2,1985,964,380000
1764584796,,2016-03-07,20,condo,2,1963,1000,949000
1774574486,2016-07-19,2016-07-08,10,single_family,3,1948,1023,568000
1794210489,2016-08-01,2016-07-26,30,single_family,3,1923,1695,599000
1862261614,2016-06-10,2016-06-03,14,condo,3,2009,1260,460000
1877658442,2016-04-11,2016-02-27,36,single_family,3,1933,2450,2288000
1889996618,2016-07-27,2016-07-22,3,single_family,2,1948,820,750000
1943471961,2016-03-24,2016-03-17,25,single_family,5,1911,3000,648888
1954861705,2016-02-22,2016-02-05,29,single_family,3,1969,1326,329950
1983290574,2016-07-28,2016-07-14,30,single_family,3,2006,1792,490000
2030426457,2016-07-14,2016-07-12,1,multi_family,6,1965,2324,449000
2033358301,2016-04-10,2016-04-06,19,condo,3,1993,1302,699000
2065142176,2016-05-23,2016-05-23,21,single_family,4,1989,2687,475000
2081015480,2016-04-25,2016-04-13,30,single_family,3,1960,996,699950
2152431547,2016-04-11,2016-03-23,0,single_family,3,1992,1597,998000
2235286055,2016-03-30,2016-03-17,30,multi_family,,1925,2765,849000
2318318090,,2016-07-25,35,single_family,4,2014,2394,1495000
2327801924,2016-03-17,2016-02-27,30,single_family,3,1955,1283,529000
2437878239,2016-05-20,2016-03-25,6,mobile,2,1975,,31000
2516470830,2016-06-01,2015-11-10,17,single_family,3,1992,1317,330000
2814245643,2016-04-08,2016-02-18,12,single_family,2,1942,,465000
2854573354,2016-06-30,2016-06-21,14,single_family,3,1959,1593,560000
2888852976,,2016-07-19,28,condo,2,2003,1523,845000
2892547349,2016-07-21,2016-07-12,13,condo,3,1979,1438,369000
2905988982,2016-06-10,2016-06-03,30,single_family,3,1952,1529,799000
2919937817,2016-05-30,2016-05-12,19,single_family,4,1965,1437,599000
2920704075,,2016-04-20,1,single_family,4,1906,2064,1500000
2937341898,,2016-07-14,27,single_family,4,2006,1991,479990
2939043873,2016-07-11,2016-07-07,2,single_family,3,1954,1230,659000
2946150296,2016-05-08,2016-04-19,24,single_family,3,1995,1544,899000
2946475415,,2016-07-28,22,condo,1,2008,809,1435000
2968513376,2016-06-01,2016-05-19,30,single_family,4,2008,3780,1999998
1027748214,,2016-07-01,26,single_family,5,2002,3240,925000
1033753473,,2016-05-30,30,single_family,5,2016,1812,950000
1086677042,2016-08-04,2016-07-15,24,single_family,4,1980,2060,409000
1095971180,2016-05-19,2016-05-13,10,single_family,4,1929,1770,1488000
1139187904,,2016-04-13,30,single_family,4,1975,2432,1195000
1198652976,2016-05-18,2016-05-02,30,single_family,4,1987,2345,599000
1215158639,2016-02-15,2016-02-04,11,single_family,4,1955,1124,400000
1219939930,,2016-06-29,30,single_family,2,1932,2466,1688000
1232240075,,2016-07-29,30,single_family,4,1924,1716,649000
1405223506,2016-06-20,2016-05-06,27,single_family,3,1978,2260,1699000
1409285494,2016-06-27,2016-05-18,16,condo,2,1982,970,488000
1502020492,2016-07-21,2016-07-12,1,single_family,3,1955,1676,650000
1526787823,2016-08-03,2016-03-10,17,condo,2,1972,1122,240000
1594472619,2016-06-06,2016-05-27,26,single_family,3,1955,3435,4595000
1636597225,,2016-04-06,25,single_family,3,2015,1692,909000
1710731139,2016-08-01,2016-08-01,9,single_family,4,2003,2199,429000
1783813291,2016-05-11,2016-04-29,26,single_family,3,1923,1248,569000
1839962978,2016-07-17,2016-07-05,11,single_family,2,1951,1100,1385000
1922443483,2016-05-31,2016-05-16,26,single_family,5,1950,4423,2550000
1983025889,,2016-05-03,5,condo,3,2016,1701,735000
2013337379,2016-04-19,2016-04-05,30,single_family,5,1966,2425,949950
2115529704,2016-04-18,2016-04-13,27,single_family,2,1979,2017,899000
2115705517,2016-05-25,2016-05-19,30,single_family,4,2000,2509,1098900
2140598311,2016-03-25,2016-03-18,18,single_family,3,1964,1293,399000
2298938030,2016-05-13,2016-04-28,23,single_family,2,1936,1112,829000
2347620190,2016-07-08,2016-06-11,1,land,,,,55000
2356227614,2016-04-07,2016-03-31,30,single_family,3,1969,1561,920000
