mprid,pending_date,listing_date,photo_count,type,bedrooms,year_built,sqft,price
2943479345,2016-07-15,2016-05-12,24,condo,2.0,2004,,1535000.0
1169186987,2016-07-19,2016-05-04,23,condo,2.0,1978,1364.0,775000.0
1222426596,2016-07-27,2016-07-15,36,condo,2.0,1900,1100.0,949000.0
1235717913,2016-07-01,2016-06-17,15,condo,1.0,2009,766.0,579000.0
1315112224,2016-06-29,2016-06-10,14,single_family,5.0,2004,3685.0,500000.0
1369935471,2016-07-22,2016-05-21,7,single_family,3.0,1956,1248.0,310000.0
1504291328,,2015-12-10,34,multi_family,4.0,1939,2400.0,850000.0
1572381619,,2016-07-28,1,single_family,2.0,1904,1000.0,788000.0
1626932783,,2016-07-16,30,single_family,3.0,1999,2624.0,699000.0
1662913676,2016-07-26,2016-07-25,25,condo,3.0,2008,1460.0,338888.0
1667719272,,2016-07-08,1,single_family,2.0,1900,915.0,528000.0
1682851629,2016-06-01,2016-05-27,30,single_family,4.0,1999,3619.0,995000.0
1867590278,2016-06-29,2016-06-21,23,condo,2.0,1970,900.0,425000.0
1933169136,2016-07-29,2016-05-03,23,condo,2.0,2004,1420.0,549000.0
1940232513,,2016-07-25,15,mobile,3.0,1998,1248.0,198800.0
1942324114,,2016-06-28,30,single_family,4.0,2003,2611.0,475000.0
1969639163,,2016-07-18,27,single_family,4.0,2002,2331.0,998000.0
2013104122,,2016-02-17,30,single_family,5.0,2004,6500.0,2695238.0
2059616269,2016-06-22,2016-03-06,27,single_family,3.0,1954,,499999.0
2086197403,,2016-04-01,22,condo,2.0,1979,1622.0,945000.0
2152714876,2016-07-11,2016-02-08,4,land,,,,399999.0
2164455209,2016-07-14,2016-06-02,31,single_family,3.0,1977,1805.0,1250000.0
2381370417,2016-06-10,2016-03-01,30,single_family,3.0,1950,1713.0,480000.0
2381709815,,2016-04-16,12,single_family,5.0,2002,2430.0,449900.0
2409590943,,2016-01-04,16,land,,,,500000.0
2428359499,2016-07-06,2016-06-22,27,condo,1.0,1916,1070.0,1195000.0
2429881593,,2016-06-25,21,condo,2.0,2008,1146.0,1499000.0
2495929072,2016-06-20,2016-06-13,19,single_family,3.0,1926,1315.0,547000.0
2502376936,2016-07-11,2016-07-09,30,condo,2.0,2000,1711.0,1100000.0
2531099377,2016-07-14,2016-06-01,23,single_family,4.0,2008,2608.0,589900.0
2543376840,2016-06-16,2016-05-29,23,single_family,3.0,1955,1046.0,275000.0
2575608610,2016-07-05,2016-03-14,22,single_family,3.0,1925,2250.0,2825000.0
2588423997,2016-06-20,2016-06-04,30,single_family,5.0,2005,3086.0,680000.0
2611089058,2016-07-17,2016-06-16,24,single_family,2.0,1938,1219.0,199900.0
2636798796,2016-07-22,2016-07-13,23,condo,2.0,1984,958.0,450000.0
2652138793,2016-07-22,2016-07-08,21,single_family,3.0,1947,1174.0,529950.0
2667956183,,2016-07-21,26,condo,2.0,1985,1435.0,1598000.0
2672200526,2016-06-24,2016-06-16,32,single_family,3.0,1963,2070.0,1598000.0
2776031268,,2016-06-02,28,single_family,4.0,1981,2980.0,1175000.0
2908986063,2016-06-28,2016-06-24,22,condo,2.0,2005,1519.0,625000.0
1064641497,,2016-07-09,18,single_family,3.0,1979,1612.0,680000.0
1282333756,,2016-05-27,24,condo,1.0,2004,868.0,825000.0
1317233083,,2016-06-03,20,condo,1.0,1989,602.0,580000.0
1454362763,,2016-03-17,27,multi_family,8.0,1921,2900.0,858000.0
1461958718,,2016-07-22,1,multi_family,6.0,1963,2352.0,699000.0
1465129471,2016-06-10,2016-05-16,12,single_family,2.0,1928,900.0,699000.0
1471546244,2016-06-18,2016-06-07,13,condo,2.0,2007,1203.0,570000.0
1505842070,,2016-05-04,29,single_family,5.0,2001,4292.0,2295000.0
1560975213,2016-07-01,2016-04-27,30,single_family,4.0,1991,4450.0,1750000.0
1615886014,2016-06-29,2016-06-19,34,single_family,3.0,1927,1670.0,1848000.0
1664301413,2016-07-12,2016-06-06,29,single_family,2.0,1909,1399.0,529000.0
1672712540,,2016-06-21,8,land,,,,845000.0
1719968933,,2015-11-10,19,single_family,4.0,2015,3097.0,672950.0
1750548132,2016-07-13,2016-07-04,30,single_family,4.0,2004,2430.0,460000.0
1776378537,2016-06-01,2016-05-05,35,condo,2.0,1973,1360.0,959000.0
1802680771,,2016-02-10,20,land,,1950,,5000000.0
1827443547,,2016-07-15,4,single_family,4.0,1949,1920.0,999888.0
1870895575,,2016-07-13,19,single_family,4.0,1963,1683.0,735000.0
1979000925,,2016-06-07,7,single_family,2.0,1974,1308.0,669900.0
1983906793,,2016-06-03,24,single_family,4.0,1973,2250.0,1999000.0
2060766500,,2015-10-27,20,multi_family,6.0,1904,,480000.0
2066792546,,2016-02-29,27,single_family,4.0,1922,5765.0,8995000.0
2115578342,2016-07-28,2016-06-25,14,condo,2.0,1983,1211.0,465000.0
2235591461,2016-07-18,2016-06-15,25,single_family,4.0,1973,1708.0,777000.0
2257286079,,2016-06-06,26,single_family,4.0,1912,3200.0,2675000.0
2307953697,,2016-07-17,24,single_family,4.0,1958,1646.0,1050000.0
2336912147,2016-06-10,2016-05-29,17,single_family,5.0,1999,2209.0,649950.0
2374146266,2016-07-19,2016-07-12,31,condo,2.0,1963,984.0,449000.0
2551638170,2016-05-19,2016-04-27,26,condo,1.0,1989,690.0,315000.0
2572474388,2016-06-17,2016-02-25,16,condo,2.0,1972,810.0,309000.0
2596853468,2016-05-09,2016-04-16,20,single_family,3.0,1947,1600.0,225000.0
2607111902,,2013-06-14,8,land,,,,1600000.0
2657885971,2016-07-23,2016-06-26,5,single_family,2.0,1924,704.0,280000.0
2664487544,,2015-10-15,22,condo,3.0,,1487.0,2495000.0
2838867058,2016-07-07,2016-06-22,10,condo,4.0,1971,1474.0,450000.0
2915027272,,2016-03-18,13,condo,3.0,1979,1979.0,1049000.0
2931966493,2016-07-28,2016-07-15,21,single_family,2.0,1947,942.0,495000.0
2963363890,2016-06-24,2016-06-12,14,single_family,3.0,1947,1168.0,999888.0
2971786664,,2016-07-22,36,single_family,4.0,2011,2179.0,788000.0
2999480183,,2016-07-22,20,single_family,4.0,1925,1535.0,899000.0
1001291657,,2016-07-25,1,multi_family,5.0,1912,2588.0,399000.0
1051590561,2016-07-18,2016-06-14,25,single_family,5.0,2009,2533.0,455000.0
1087535501,2016-07-18,2016-07-18,11,condo,2.0,2009,1163.0,770000.0
1183503805,2016-06-24,2016-06-06,36,single_family,4.0,1973,2320.0,1488000.0
1242950776,2016-04-22,2016-04-15,29,single_family,4.0,1959,1761.0,649950.0
1283456137,2016-07-28,2016-07-21,15,single_family,3.0,1955,1300.0,888000.0
1318273900,2016-06-18,2016-06-09,26,single_family,3.0,1956,2000.0,995000.0
1436198536,,2016-07-15,34,single_family,4.0,1963,2341.0,1499000.0
1439604836,,2016-06-13,5,condo,1.0,,512.0,719000.0
1442942601,2016-07-01,2016-06-21,25,single_family,4.0,1948,2159.0,799900.0
1562208138,,2016-07-12,11,condo,2.0,1965,,410000.0
1671226274,,2016-07-06,19,condo,3.0,2003,2025.0,700000.0
1747914816,,2016-07-15,25,single_family,4.0,1918,2228.0,1398888.0
1779003722,,2016-04-29,36,single_family,3.0,1948,1678.0,339000.0
1902313087,2016-02-26,2016-01-27,9,single_family,5.0,2003,2418.0,559000.0
1913120210,2016-03-08,2016-03-01,10,single_family,5.0,2004,2730.0,649000.0
1915208449,,2016-07-27,15,single_family,5.0,2000,2252.0,499900.0
1965410229,,2016-06-28,23,single_family,5.0,1940,2107.0,589000.0
1966136713,,2016-06-24,2,land,,,,995000.0
1988445929,2016-06-28,2016-03-26,30,single_family,5.0,2013,3282.0,590000.0
2009223605,2016-05-03,2016-04-12,20,single_family,2.0,1940,2150.0,850000.0
2099223178,2016-07-19,2016-06-12,29,condo,3.0,2000,2273.0,998000.0
2128793567,,2016-06-16,30,single_family,4.0,1994,4386.0,2578000.0
2199466485,2016-07-14,2016-06-20,30,multi_family,9.0,1950,4165.0,825000.0
2346487627,2016-04-11,2016-03-18,1,condo,3.0,2016,1596.0,724000.0
2404807943,,2016-01-24,36,single_family,6.0,1981,5950.0,6498000.0
2415551846,2016-07-22,2016-07-01,36,single_family,3.0,1988,1759.0,949000.0
2462315192,,2016-07-28,23,single_family,3.0,1900,1482.0,529000.0
2463893566,2015-01-10,2013-04-12,1,condo,1.0,1925,628.0,115000.0
2503046409,2016-07-21,2016-07-07,27,single_family,3.0,1987,1330.0,699000.0
2538314083,,2016-07-12,30,single_family,2.0,1942,1754.0,599000.0
2723566232,2016-07-15,2016-06-24,23,single_family,3.0,1957,1128.0,539000.0
2792416911,,2016-07-11,1,single_family,3.0,1966,1675.0,480000.0
2800758734,2016-07-02,2016-06-17,29,single_family,4.0,2002,2952.0,789900.0
2891834619,2016-06-13,2016-02-09,29,single_family,3.0,1965,1580.0,880000.0
2912698257,2016-07-21,2016-07-15,22,single_family,4.0,2012,2475.0,619900.0
1254686278,2016-07-21,2016-05-24,22,single_family,4.0,2004,2750.0,1099000.0
1274115622,2016-07-18,2016-04-22,22,single_family,3.0,1943,1065.0,355000.0
1315520069,,2016-07-29,1,land,,,,139000.0
1357164625,2016-06-21,2016-05-05,19,single_family,3.0,1984,1693.0,499800.0
1394198075,2016-07-12,2016-06-24,27,condo,3.0,2005,1530.0,689000.0
1403739012,2016-06-22,2016-06-08,36,condo,3.0,2007,1817.0,849950.0
1433067982,2016-07-05,2016-06-03,13,condo,1.0,1999,666.0,549000.0
1440948123,2016-07-05,2016-06-22,24,condo,2.0,2000,1276.0,579990.0
1475730208,2016-06-10,2016-05-16,12,single_family,4.0,2016,3821.0,1570061.0
1712802136,,2016-06-16,8,multi_family,8.0,1922,4235.0,1278000.0
1749353666,,2016-07-27,30,single_family,3.0,1919,1292.0,698000.0
1849020528,,2016-02-29,5,single_family,4.0,1997,2410.0,1300000.0
1891153726,,2016-07-21,12,single_family,2.0,1917,1430.0,699000.0
1978723280,,2016-07-22,7,single_family,3.0,1993,,374950.0
2100040706,,2016-07-15,30,single_family,4.0,1997,4593.0,1488000.0
2122341546,2016-07-27,2016-06-24,20,condo,2.0,1989,1990.0,1348000.0
2135277930,2016-01-19,2016-01-06,8,condo,2.0,2016,1040.0,1239000.0
2139973563,2016-06-15,2016-06-10,3,single_family,4.0,2007,2195.0,400000.0
2205707049,2016-07-08,2016-07-02,20,single_family,3.0,1974,1623.0,585000.0
2296558543,,2016-07-15,20,single_family,3.0,1962,1230.0,729950.0
2375461915,,2016-07-07,27,single_family,2.0,1940,1076.0,499000.0
2380593243,,2016-05-12,24,single_family,4.0,1969,2471.0,998000.0
2411618990,2016-07-02,2016-06-25,17,single_family,4.0,1965,1649.0,715000.0
2415287835,,2016-07-29,20,single_family,4.0,1968,1707.0,938888.0
2429643446,,2016-04-27,27,single_family,3.0,1930,1800.0,899000.0
2443816638,2016-07-29,2016-02-16,30,single_family,3.0,1994,1950.0,1899000.0
2465567815,2016-07-21,2016-07-08,20,single_family,3.0,1922,1724.0,859000.0
2477036095,2016-07-21,2016-07-15,13,single_family,4.0,2003,2135.0,399800.0
2511961037,2015-02-04,2014-12-31,24,multi_family,,1930,2483.0,525000.0
2520480175,,2016-05-19,14,multi_family,,1960,9800.0,4750000.0
2523920014,,2016-05-17,36,single_family,5.0,1989,4516.0,3600000.0
2609682796,2016-07-28,2016-07-18,20,single_family,3.0,1953,1000.0,698000.0
2674598784,2016-04-27,2016-04-22,10,single_family,3.0,1956,1215.0,535000.0
2775409120,2015-01-10,2014-07-25,28,single_family,4.0,1963,2548.0,799000.0
2804613360,,2016-05-20,30,single_family,3.0,1917,2220.0,699000.0
2817462648,,2016-06-17,11,land,,,,350000.0
2840902164,,2016-07-30,3,condo,1.0,1972,690.0,249950.0
2842028397,,2016-04-05,22,single_family,4.0,1981,3288.0,1399000.0
2877457821,,2016-06-17,30,condo,3.0,2003,2041.0,1625000.0
1225828071,,2016-07-23,8,single_family,3.0,1977,1058.0,299000.0
1296937665,,2016-07-08,28,multi_family,2.0,1912,,1399000.0
1371569242,2016-06-15,2016-06-08,20,single_family,4.0,1962,1691.0,1200000.0
1372575391,2016-06-21,2016-06-01,8,single_family,3.0,1970,1265.0,685000.0
1467626290,2016-07-21,2016-07-08,22,single_family,2.0,1942,960.0,649000.0
1478995551,,2016-06-03,10,single_family,3.0,1950,1240.0,530000.0
1520439161,,2016-06-24,30,condo,4.0,2011,1579.0,559000.0
1555128007,2016-07-25,2016-07-22,36,single_family,3.0,1947,1827.0,1595000.0
1716414486,2016-07-24,2016-06-10,2,single_family,3.0,1955,1005.0,649000.0
1787228123,2016-06-16,2015-12-14,28,single_family,5.0,2006,4880.0,1798000.0
1833765794,,2016-06-19,29,condo,1.0,1942,405.0,415000.0
1869154806,,2016-03-01,5,land,,,,369000.0
1872056780,2016-06-22,2016-06-01,17,condo,1.0,1989,621.0,145000.0
1936612765,2016-06-08,2016-06-01,28,single_family,4.0,1979,1913.0,470000.0
1981013286,2016-07-12,2016-06-17,30,single_family,3.0,1967,2465.0,895000.0
1985958284,,2016-06-24,1,single_family,4.0,1890,2348.0,849999.0
2004765966,,2016-05-10,22,land,,,,399000.0
2015508676,2015-12-23,2015-12-12,7,single_family,3.0,2016,2393.0,1725800.0
2043236038,2016-07-27,2016-07-14,30,condo,4.0,1969,1628.0,695000.0
2131841670,,2016-05-20,28,single_family,6.0,2001,3566.0,1180000.0
2159298661,,2016-07-26,23,single_family,4.0,1971,4140.0,3695000.0
2186311363,,2016-07-19,28,single_family,4.0,1992,1848.0,1149500.0
2229365786,,2016-07-01,7,single_family,3.0,1976,1673.0,450000.0
2281220625,2016-04-28,2016-01-17,1,multi_family,2.0,1939,1601.0,420000.0
2316071375,2016-07-22,2016-07-08,21,condo,2.0,1988,1104.0,580000.0
2327182769,,2016-06-22,27,single_family,4.0,1966,2892.0,1350000.0
2328304112,2016-07-01,2016-06-24,24,single_family,3.0,1946,1200.0,1098000.0
2378638631,2016-06-07,2016-05-25,30,condo,2.0,1971,921.0,439000.0
2640491887,,2016-06-19,30,single_family,3.0,1943,1102.0,255000.0
2677370985,2016-06-26,2016-06-01,20,condo,2.0,1972,1165.0,475000.0
2701467528,2016-04-15,2016-04-15,1,single_family,3.0,1956,1301.0,510000.0
2849216902,,2016-07-29,35,condo,2.0,1975,1237.0,549000.0
2865182775,,2016-06-17,32,single_family,2.0,1931,2100.0,1428000.0
2900947563,,2016-07-28,25,single_family,5.0,2003,2405.0,749950.0
2937733206,,2016-06-22,4,land,,,,500000.0
2960316307,,2016-05-14,22,condo,2.0,1993,1535.0,1749000.0
1029502218,,2016-05-02,23,land,,,,335000.0
1097576765,2016-07-14,2016-07-07,15,single_family,2.0,1978,1190.0,688000.0
1139831910,,2016-06-25,36,single_family,1.0,1924,5258.0,2495000.0
1199294595,,2016-05-24,2,single_family,4.0,2016,2520.0,1193839.0
1288042599,,2016-07-12,30,single_family,3.0,1990,3316.0,1495000.0
1294773214,,2016-06-27,29,single_family,5.0,1973,2879.0,1698000.0
1299803994,,2016-06-05,14,condo,3.0,1997,1355.0,998000.0
1352858590,,2016-05-06,14,condo,2.0,1991,1380.0,975000.0
1636960470,2016-07-14,2016-07-02,30,condo,2.0,1973,1543.0,639000.0
1661216806,2016-07-17,2016-04-19,5,land,,,,285000.0
1661962769,,2016-03-15,18,single_family,3.0,1995,1102.0,350000.0
1668352028,,2016-07-18,0,single_family,3.0,1959,2776.0,625000.0
1761328015,2016-07-08,2015-07-13,16,condo,2.0,1985,1756.0,849000.0
1761688693,2016-06-25,2016-06-15,24,single_family,2.0,1908,1248.0,795000.0
1781982704,,2016-06-08,14,single_family,4.0,2001,2729.0,589000.0
1785431012,,2016-07-29,36,single_family,4.0,1980,2200.0,1399000.0
1838990517,2016-07-12,2016-03-30,14,condo,2.0,1965,820.0,399999.0
1914235407,2016-06-25,2016-04-15,12,multi_family,7.0,1957,4370.0,1499000.0
1950378294,2016-06-15,2016-05-29,3,single_family,3.0,2016,1640.0,693034.0
1963162900,,2015-10-06,2,land,,,,115000.0
2040541517,2016-07-30,2016-07-21,30,single_family,4.0,1985,2292.0,925000.0
2108341807,,2016-03-10,12,land,,,,330000.0
2124336632,,2016-06-10,30,single_family,5.0,2007,3520.0,650000.0
2210282475,2016-07-17,2016-02-25,30,single_family,4.0,1956,2738.0,699950.0
2231970428,,2016-06-30,25,single_family,6.0,1983,3883.0,940000.0
2290313670,2016-07-13,2016-05-26,10,condo,3.0,1971,1115.0,675000.0
2377655195,2015-05-17,2014-12-01,1,single_family,4.0,1999,1751.0,320000.0
2398117224,,2016-07-28,36,single_family,3.0,1937,1792.0,1495000.0
2439632003,2016-01-04,2015-10-26,1,single_family,4.0,1912,1858.0,1288000.0
2457608708,2016-06-20,2016-05-12,16,single_family,4.0,1971,2430.0,995000.0
2493067693,2016-06-10,2016-05-23,9,multi_family,,1914,8750.0,3050000.0
2544879948,,2016-07-07,16,condo,0.0,,,179000.0
2591284457,2015-07-23,2015-07-22,5,multi_family,8.0,1953,2808.0,549900.0
2625392026,2016-07-15,2016-07-06,28,condo,3.0,1992,2082.0,755000.0
2643656768,2016-06-09,2016-06-02,30,single_family,5.0,2014,3673.0,1399900.0
2728404507,2016-06-08,2016-05-13,14,single_family,4.0,1910,1452.0,429000.0
2798727297,2016-06-01,2016-05-12,15,single_family,2.0,1967,1416.0,749000.0
2799664571,2016-07-08,2016-06-27,13,condo,2.0,1976,1820.0,1649000.0
2806199348,2016-06-22,2016-05-19,23,condo,3.0,1998,1430.0,810000.0
2851193525,,2016-07-01,20,single_family,4.0,1986,,449900.0
2871870162,2015-02-13,2015-02-03,18,single_family,4.0,1971,2172.0,675000.0
2917106003,,2016-07-14,36,single_family,3.0,1976,2230.0,1399000.0
2933118435,2016-07-14,2016-07-07,25,single_family,5.0,2011,2851.0,1099000.0
1009478302,2016-07-12,2016-07-12,25,single_family,4.0,2007,2402.0,534888.0
1071083828,,2016-03-16,30,single_family,2.0,1938,1855.0,1988000.0
1161844741,,2016-07-15,18,single_family,3.0,1959,1025.0,635000.0
1214545112,2016-07-27,2016-07-11,23,single_family,3.0,1954,1040.0,749000.0
1398697653,,2016-07-29,9,mobile,3.0,2001,1560.0,245000.0
1456943621,2016-07-11,2016-04-25,33,single_family,3.0,1962,1880.0,1398000.0
1520916587,2016-06-23,2016-06-10,30,condo,2.0,1979,1258.0,640000.0
1579912485,2016-06-23,2016-06-23,22,single_family,4.0,2014,2859.0,615000.0
1633956450,2016-06-16,2016-06-03,10,condo,3.0,1973,1187.0,315000.0
1647727515,2016-07-23,2016-06-22,23,single_family,4.0,1977,2369.0,1089888.0
1765003436,,2016-07-04,13,single_family,3.0,1968,1736.0,948000.0
1781159185,2016-06-24,2016-06-15,28,single_family,4.0,1989,4128.0,1399000.0
1906186422,2016-07-30,2016-07-25,27,single_family,3.0,1979,1262.0,675000.0
1994888476,,2016-05-06,28,single_family,5.0,1962,3075.0,1349000.0
2013469660,,2016-07-27,17,single_family,4.0,1950,1460.0,519900.0
2076564049,,2016-07-08,30,single_family,4.0,1990,3355.0,850000.0
2102081129,,2016-01-29,5,land,,,,220000.0
2123478722,,2016-07-14,27,single_family,3.0,1956,1187.0,700000.0
2150760419,2016-06-29,2016-06-17,30,single_family,3.0,1900,1588.0,1199000.0
2173826109,,2016-07-19,13,single_family,3.0,2016,2343.0,564000.0
2205437046,,2016-06-11,36,single_family,5.0,1968,3807.0,2950000.0
2221749013,2016-07-09,2016-06-27,18,single_family,3.0,1950,1042.0,585000.0
2253499474,2016-03-30,2016-02-22,33,multi_family,3.0,1948,1512.0,945000.0
2296753982,2016-05-17,2016-04-19,30,single_family,4.0,1990,3585.0,1599000.0
2383758586,2016-05-13,2016-04-06,12,condo,2.0,1993,930.0,299000.0
2443458625,,2016-07-15,30,single_family,5.0,2000,7223.0,2349000.0
2449227904,2016-05-31,2016-04-15,1,condo,2.0,,839.0,549000.0
2451765656,2016-06-03,2016-05-26,8,condo,1.0,2016,729.0,899000.0
2590205945,,2016-07-29,29,single_family,3.0,1963,1347.0,749700.0
2597019315,2016-06-03,2016-04-26,30,multi_family,4.0,1944,1789.0,879000.0
2622615943,,2016-07-30,25,single_family,3.0,1963,,724700.0
2699959649,2016-06-30,2016-05-31,32,condo,1.0,1974,717.0,385000.0
2740224351,,2016-05-07,2,single_family,5.0,2016,2472.0,1590000.0
2805887983,,2016-04-16,34,single_family,5.0,1990,3540.0,1599000.0
2813806675,,2016-07-27,22,single_family,2.0,1927,1008.0,304900.0
2818098556,,2016-06-24,28,single_family,4.0,1974,2032.0,1585000.0
2842836844,,2016-07-13,6,multi_family,3.0,1944,1500.0,350000.0
2883606672,2015-09-14,2015-09-09,1,single_family,3.0,1956,1314.0,275000.0
2989278364,,2016-07-25,19,condo,1.0,1973,638.0,299950.0
2999787206,2016-06-27,2016-06-16,19,condo,2.0,2004,1420.0,590000.0
1063997702,,2016-07-21,6,single_family,4.0,2016,2405.0,1170880.0
1065713986,2016-07-20,2016-07-15,6,single_family,2.0,1942,816.0,329900.0
1085080017,,2016-05-02,2,land,,1928,,699000.0
1108356096,2016-05-31,2016-03-18,2,single_family,4.0,2016,2946.0,799900.0
1117513156,,2016-05-19,24,single_family,4.0,2005,2553.0,1190000.0
1164766739,2016-07-23,2016-07-11,21,single_family,2.0,1928,1472.0,849000.0
1170806268,2016-06-27,2016-06-10,15,single_family,2.0,1959,1350.0,875000.0
1213351623,2016-07-28,2016-06-22,4,land,,,,550000.0
1226825141,2016-06-08,2016-05-27,28,single_family,2.0,1940,940.0,329000.0
1228199120,,2016-04-29,13,single_family,5.0,2006,3540.0,528000.0
1256288867,2016-06-18,2016-05-24,22,condo,1.0,1971,695.0,335000.0
1300858780,2016-06-16,2016-06-07,30,single_family,4.0,2014,2501.0,1119900.0
1503470012,2015-11-11,2015-11-03,12,single_family,3.0,1961,1460.0,695000.0
1584324910,2016-07-20,2016-07-14,16,condo,3.0,1989,1733.0,1025000.0
1603274043,,2016-01-26,1,land,,,,2.0E7
1792972489,2016-06-30,2016-05-24,30,single_family,4.0,1994,2947.0,962000.0
1939499026,2016-06-23,2016-06-08,29,single_family,4.0,1979,2627.0,1049000.0
1972817928,2016-06-21,2016-05-25,24,single_family,3.0,1998,1858.0,879888.0
2123412750,2016-06-10,2016-06-01,15,single_family,3.0,1955,1258.0,639500.0
2127063620,,2016-06-06,32,single_family,5.0,1996,5456.0,3995000.0
2145503076,,2016-07-28,22,single_family,3.0,2003,,1025000.0
2164720748,,2016-06-10,30,single_family,7.0,1991,7672.0,5480238.0
2166319392,,2016-06-01,5,single_family,1.0,1915,408.0,175000.0
2272966052,2016-06-30,2016-05-28,25,single_family,4.0,1923,1441.0,498000.0
2309909258,,2016-07-20,20,single_family,3.0,1954,1140.0,949000.0
2327680007,2016-07-08,2016-06-25,28,single_family,3.0,2009,2193.0,424950.0
2359744798,,2016-07-21,27,single_family,3.0,1950,1042.0,549000.0
2372956599,2016-07-27,2016-06-30,19,single_family,3.0,1940,1843.0,300000.0
2427410638,2016-07-05,2016-06-24,30,single_family,2.0,1925,1135.0,599000.0
2472534284,,2016-07-12,2,single_family,5.0,1997,2580.0,500000.0
2504660675,2016-06-19,2016-06-03,22,single_family,5.0,1963,2495.0,950000.0
2574142459,,2016-07-19,36,single_family,6.0,2016,11400.0,2.48E7
2629490608,,2016-06-24,23,single_family,4.0,1939,2250.0,1850000.0
2650982142,2016-07-29,2016-07-18,27,single_family,4.0,2002,2207.0,755000.0
2661501655,2016-07-15,2016-07-07,16,single_family,3.0,1994,1639.0,535000.0
2740032368,,2016-03-07,24,single_family,4.0,1977,3192.0,1249000.0
2796403480,2015-04-02,2015-02-05,1,multi_family,3.0,1944,1409.0,395000.0
2802266889,2016-06-29,2016-05-09,29,single_family,4.0,1960,2810.0,2875000.0
2809979655,2016-06-27,2016-06-08,24,single_family,2.0,1921,824.0,449000.0
2868731599,2016-07-19,2016-07-11,21,single_family,3.0,1966,1232.0,728000.0
2923108571,,2016-06-03,30,single_family,4.0,1964,1500.0,499000.0
2976556156,2016-07-22,2016-07-20,4,condo,2.0,1969,903.0,110000.0
2981977263,,2016-06-13,19,single_family,3.0,1950,,1050000.0
1015945486,2016-06-17,2016-05-09,1,multi_family,7.0,1898,2348.0,485000.0
1136555656,,2016-06-20,30,single_family,5.0,1960,4000.0,1795800.0
1202144602,2016-07-07,2016-04-23,21,single_family,2.0,1913,844.0,285000.0
1317880360,2016-07-13,2016-07-05,27,single_family,4.0,1951,1688.0,598000.0
1358021742,,2016-02-14,20,single_family,3.0,1985,1999.0,887500.0
1393366639,2016-01-24,2015-12-08,18,single_family,3.0,1925,1008.0,299000.0
1567138615,,2016-07-29,18,single_family,3.0,1955,1132.0,449000.0
1591819888,,2016-07-14,23,condo,2.0,1990,1077.0,499995.0
1654739474,2016-07-26,2016-07-18,24,condo,2.0,1965,1054.0,275000.0
1659448648,,2016-04-08,22,single_family,2.0,1909,960.0,1970000.0
1682860739,,2016-07-19,30,single_family,4.0,1964,1857.0,1125000.0
1756804593,,2016-07-07,3,land,,,,179950.0
1854241367,,2016-07-12,21,single_family,3.0,2000,2504.0,540000.0
2069718030,,2016-07-28,25,condo,2.0,2005,1911.0,2100000.0
2107244006,,2016-06-20,23,condo,3.0,1974,1620.0,1048000.0
2114598055,2016-06-05,2016-05-28,30,single_family,4.0,1983,2956.0,1199000.0
2120196995,,2016-06-20,11,condo,2.0,1967,1804.0,850000.0
2176407733,2016-06-07,2016-05-20,19,single_family,3.0,1953,1670.0,565000.0
2191740512,2016-06-16,2016-06-07,29,single_family,3.0,2004,1999.0,665000.0
2230990966,2016-07-14,2016-07-08,30,single_family,4.0,1988,2270.0,875000.0
2309143059,2016-05-18,2016-05-07,26,single_family,4.0,1944,1704.0,479000.0
2553808217,2016-07-16,2016-06-06,22,condo,1.0,1972,592.0,171900.0
2608072779,,2016-06-30,19,single_family,2.0,1910,1066.0,488888.0
2622572379,,2016-07-14,12,single_family,3.0,1943,1024.0,449950.0
2754970049,2016-07-20,2016-03-25,5,condo,3.0,1991,1578.0,684000.0
2776644732,,2016-06-09,19,condo,1.0,1911,330.0,379000.0
2797150571,,2016-07-27,14,condo,4.0,2006,2479.0,799000.0
2842800007,2016-07-09,2016-07-01,13,condo,2.0,1949,860.0,519000.0
2915219410,,2016-07-26,27,condo,2.0,1991,1005.0,395000.0
2933453982,2016-07-11,2016-07-01,13,single_family,3.0,1950,1332.0,689000.0
2958063900,,2016-06-10,25,multi_family,,,5324.0,2349000.0
2984112032,2016-06-01,2016-05-08,11,condo,2.0,1982,1140.0,419888.0
1003458766,2016-07-09,2016-06-24,25,condo,2.0,1910,950.0,599000.0
1199228748,2016-07-13,2016-07-06,26,single_family,4.0,1971,1566.0,699988.0
1292376821,2016-03-31,2016-03-11,1,single_family,4.0,2004,1674.0,249900.0
1340298131,2016-04-29,2016-03-11,36,condo,2.0,1904,1086.0,699000.0
1482549145,2016-07-22,2016-06-25,18,single_family,5.0,1953,2200.0,1795000.0
1498366379,2016-07-26,2016-07-08,14,multi_family,,1955,1821.0,1099000.0
1505078562,2016-07-15,2016-06-08,14,condo,2.0,1988,1170.0,479000.0
1533142504,2016-05-23,2016-05-12,1,single_family,4.0,2016,1979.0,1239990.0
1559487235,2016-07-26,2016-06-26,30,single_family,4.0,2003,1725.0,525000.0
1712942578,,2016-07-21,24,single_family,4.0,1999,2791.0,589888.0
1763429552,2016-07-05,2016-06-01,19,condo,2.0,1935,1509.0,1495000.0
1796995346,,2016-07-28,22,single_family,3.0,1958,1840.0,1288000.0
1824837560,,2016-07-01,31,condo,2.0,1992,1506.0,1695000.0
1827936167,,2016-07-27,17,single_family,2.0,1925,1052.0,639900.0
